EGID;EDID;EGAID;DEINR;ESID;STRNAME;STRNAMK;STRINDX;STRSP;STROFFIZIEL;DPLZ4;DPLZZ;DPLZNAME;DKODE;DKODN;DOFFADR;DEXPDAT
504120978;0;103169622;23.1;10021778;Ratenstrasse;Ratenstr.;Rat;9901;1;6315;2;Alosen;2690731.204;1221717.235;1;17.02.2024
504120979;0;103169618;18.1;10021778;Ratenstrasse;Ratenstr.;Rat;9901;1;6315;2;Alosen;2690881.046;1221759.873;1;17.02.2024
504120980;0;103169613;16.2;10021778;Ratenstrasse;Ratenstr.;Rat;9901;1;6315;2;Alosen;2690858.188;1221755.563;1;17.02.2024
504120981;0;103169609;15.1;10021778;Ratenstrasse;Ratenstr.;Rat;9901;1;6315;2;Alosen;2690641.959;1221690.702;1;17.02.2024
504120982;0;103169605;13.3;10021778;Ratenstrasse;Ratenstr.;Rat;9901;1;6315;2;Alosen;2690468.943;1221701.379;1;17.02.2024
504120983;0;103169603;13.2;10021778;Ratenstrasse;Ratenstr.;Rat;9901;1;6315;2;Alosen;2690622.4;1221697.762;1;17.02.2024
504120984;0;103169599;2.9;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692823.442;1221888.371;1;17.02.2024
504120985;0;103169595;2.8;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692931.068;1221873.907;1;17.02.2024
504120986;0;103169589;2.23;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692911.716;1221178.591;1;17.02.2024
504120987;0;103169587;2.22;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692932.174;1222997.227;1;17.02.2024
504120988;0;103169583;2.21;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692564.033;1222949.576;1;17.02.2024
504120989;0;103169581;2.2;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692578.889;1222951.465;1;17.02.2024
504120990;0;103169577;2.19;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2693885.909;1222512.474;1;17.02.2024
504120991;0;103169993;2.18;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692312.636;1222201.537;1;17.02.2024
504120992;0;103169992;2.17;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692733.784;1221518.098;1;17.02.2024
504120993;0;103169989;2.16;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2693491.22;1223054.26;1;17.02.2024
504120994;0;103169988;2.15;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2693452.161;1222313.778;1;17.02.2024
504120995;0;103169986;2.14;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2692784.874;1221587.314;1;17.02.2024
504120996;0;103169984;2.13;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2693705.672;1221903.58;1;17.02.2024
504120997;0;103169983;2.12;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2693667.119;1221780.293;1;17.02.2024
504120998;0;103169981;2.11;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2693135.132;1221623.873;1;17.02.2024
504120999;0;103169913;2.1;10158521;Raten;Raten;Rat;9901;1;6315;2;Alosen;2693216.843;1221851.675;1;17.02.2024
504121000;0;103169900;1.3;10061314;Oberschwendi;Oberschwendi;Obe;9901;1;6315;2;Alosen;2691072.209;1220929.432;1;17.02.2024
504121001;0;103169896;1.3;10121407;Oberschluen;Oberschluen;Obe;9901;1;6315;2;Alosen;2690746.433;1221497.413;1;17.02.2024
504121002;0;103169890;1.3;10021764;Oberrusen;Oberrusen;Obe;9901;1;6315;2;Alosen;2690474.821;1221848.131;1;17.02.2024
504121003;0;103169872;1.5;10168412;Obermatt;Obermatt;Obe;9901;1;6315;2;Alosen;2690720.515;1221221.561;1;17.02.2024
504121004;0;103169868;1.4;10168412;Obermatt;Obermatt;Obe;9901;1;6315;2;Alosen;2690723.762;1221190.704;1;17.02.2024
504121005;0;103169774;7.2;10021776;Moosstrasse;Moosstr.;Moo;9901;1;6315;2;Alosen;2690849.295;1221624.185;1;17.02.2024
504121006;0;103169950;7.1;10021776;Moosstrasse;Moosstr.;Moo;9901;1;6315;2;Alosen;2690908.94;1221614.328;1;17.02.2024
504121007;0;103169785;28.1;10021776;Moosstrasse;Moosstr.;Moo;9901;1;6315;2;Alosen;2690929.353;1221244.247;1;17.02.2024
504121008;0;103169781;27.3;10021776;Moosstrasse;Moosstr.;Moo;9901;1;6315;2;Alosen;2691245.519;1221188.575;1;17.02.2024
504121009;0;103169779;21.3;10021776;Moosstrasse;Moosstr.;Moo;9901;1;6315;2;Alosen;2690928.899;1221365.448;1;17.02.2024
504121010;0;103169775;2.1;10021776;Moosstrasse;Moosstr.;Moo;9901;1;6315;2;Alosen;2690763.387;1221613.211;1;17.02.2024
504121011;0;103169770;1.1;10021776;Moosstrasse;Moosstr.;Moo;9901;1;6315;2;Alosen;2690743.505;1221671.113;1;17.02.2024
504121012;0;103169735;4b.1;10095004;Mattliweg;Mattliweg;Mat;9901;1;6315;2;Alosen;2690573.277;1222024.872;1;17.02.2024
504121013;0;103169731;4a.1;10095004;Mattliweg;Mattliweg;Mat;9901;1;6315;2;Alosen;2690593.255;1222036.148;1;17.02.2024
504121014;0;103169707;4.1;10021775;Kreuzstrasse;Kreuzstr.;Kre;9901;1;6315;2;Alosen;2690629.752;1222045.528;1;17.02.2024
504121015;0;103169701;15.1;10021775;Kreuzstrasse;Kreuzstr.;Kre;9901;1;6315;2;Alosen;2690720.834;1222087.473;1;17.02.2024
504121016;0;103169696;12.2;10189535;Kirchweg;Kirchweg;Kir;9901;1;6315;2;Alosen;2690649.664;1221787.559;1;17.02.2024
504121017;0;103169692;12.1;10189535;Kirchweg;Kirchweg;Kir;9901;1;6315;2;Alosen;2690658.837;1221796.281;1;17.02.2024
504121018;0;103169579;26b.1;10182808;Im Grod;Im Grod;Gro;9901;1;6315;2;Alosen;2690633.198;1221117.222;1;17.02.2024
504121019;0;103169575;2.4;10182808;Im Grod;Im Grod;Gro;9901;1;6315;2;Alosen;2690529.548;1221173.346;1;17.02.2024
504121020;0;103169968;12.1;10182808;Im Grod;Im Grod;Gro;9901;1;6315;2;Alosen;2690531.825;1221101.67;1;17.02.2024
504121021;0;103169940;1.1;10182808;Im Grod;Im Grod;Gro;9901;1;6315;2;Alosen;2690524.119;1221148.937;1;17.02.2024
504121022;0;103169956;2.5;10095003;Hintermoos;Hintermoos;Hin;9901;1;6315;2;Alosen;2691033.854;1221576.827;1;17.02.2024
504121023;0;103169693;6.2;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2690909.358;1221870.118;1;17.02.2024
504121024;0;103169689;6.1;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2690920.171;1221871.718;1;17.02.2024
504121025;0;103169685;41.1;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2691113.583;1222220.741;1;17.02.2024
504121026;0;103169681;18.3;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2691123.907;1221938.843;1;17.02.2024
504121027;0;103169676;18.2;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2691014.231;1221890.802;1;17.02.2024
504121028;0;103169672;18.1;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2690991.051;1221919.506;1;17.02.2024
504121029;0;103169668;16.1;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2690962.28;1221894.567;1;17.02.2024
504121030;0;103169664;10.2;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2691027.638;1221813.031;1;17.02.2024
504121031;0;103169660;10.1;10021774;Gyreggstrasse;Gyreggstr.;Gyr;9901;1;6315;2;Alosen;2690944.686;1221835.679;1;17.02.2024
