EGID	EWID	EDID	WHGNR	WEINR	WSTWK	WBEZ	WMEHRG	WBAUJ	WABBJ	WSTAT	WAREA	WAZIM	WKCHE	WEXPDAT
101231443	7	0			3103	Links	0	2002		3004	108	4	1	2024-02-17
101231443	8	0			3103	Rechts	0	2002		3004	75	2	1	2024-02-17
101231443	9	0			3104	MITTE	0	2002		3004	155	4	1	2024-02-17
101231444	1	0			3100		1	2002		3004	250	6	1	2024-02-17
101231446	1	0			3100		1	2002		3004	145	5	1	2024-02-17
101231447	1	0			3100		1	2002		3004	145	5	1	2024-02-17
101231448	1	0			3100		1	2002		3004	225	8	1	2024-02-17
101231458	1	0			3100		1	2001		3004	132	6	1	2024-02-17
101231459	1	0			3100		1	2001		3004	132	6	1	2024-02-17
101231461	1	0			3100		1	2001		3004	196	6	1	2024-02-17
101231462	1	0			3100		1	2001		3004	202	8	1	2024-02-17
101231465	1	0			3100		1	2001		3004	147	6	1	2024-02-17
101231466	1	0			3100		1	2001		3004	147	6	1	2024-02-17
101231468	1	0			3100		1	2001		3004	147	6	1	2024-02-17
101231477	1	0			3100		0	2001		3004	152	5	1	2024-02-17
101231477	2	0			3101	links	0	2001		3004	120	4	1	2024-02-17
101231477	3	0			3101	rechts	0	2001		3004	120	4	1	2024-02-17
101231477	4	0			3102	links	0	2001		3004	120	4	1	2024-02-17
101231477	5	0			3102	rechts	0	2001		3004	120	4	1	2024-02-17
101231477	6	0			3103		0	2001		3004	186	5	1	2024-02-17
101231477	7	1			3101	links	0	2001		3004	120	4	1	2024-02-17
101231477	8	1			3100		0	2001		3004	136	5	1	2024-02-17
101231477	9	1			3102	rechts	0	2001		3004	132	4	1	2024-02-17
101231477	10	1			3102	links	0	2001		3004	120	4	1	2024-02-17
101231477	11	1			3103		0	2001		3004	136	5	1	2024-02-17
101231477	12	1			3101	rechts	0	2001		3004	120	4	1	2024-02-17
101231480	1	0			3100		0	2001		3004	152	5	1	2024-02-17
101231480	2	0			3101	links	0	2001		3004	120	4	1	2024-02-17
101231480	3	0			3101	rechts	0	2001		3004	120	4	1	2024-02-17
101231480	4	0			3102	links	0	2001		3004	120	4	1	2024-02-17
101231480	5	0			3102	rechts	0	2001		3004	120	4	1	2024-02-17
101231480	6	0			3103		0	2001		3004	186	5	1	2024-02-17
101231480	13	2			3101	links	0	2001		3004	120	4	1	2024-02-17
101231480	14	2			3101	rechts	0	2001		3004	120	4	1	2024-02-17
101231480	15	2			3102	links	0	2001		3004	120	4	1	2024-02-17
101231480	16	2			3103		0	2001		3004	180	5	1	2024-02-17
101231480	17	2			3100		0	2001		3004	136	5	1	2024-02-17
101231480	18	2			3102	rechts	0	2001		3004	120	4	1	2024-02-17
101231481	1	0			3100		0	2001	2022	3007	136	5	1	2024-02-17
101231481	2	0			3101	LINKS	0	2001	2022	3007	120	4	1	2024-02-17
101231481	3	0			3101	RECHTS	0	2001	2022	3007	120	4	1	2024-02-17
101231481	4	0			3102	LINKS	0	2001	2022	3007	120	4	1	2024-02-17
101231481	5	0			3102	RECHTS	0	2001	2022	3007	120	4	1	2024-02-17
101231481	6	0			3103		0	2001	2022	3007	180	5	1	2024-02-17
101231482	1	0			3101	links	0	2001		3004	118	4	1	2024-02-17
101231482	2	0			3101	rechts	0	2001		3004	115	4	1	2024-02-17
101231482	3	0			3102	links	0	2001		3004	118	4	1	2024-02-17
101231482	4	0			3102	rechts	0	2001		3004	115	4	1	2024-02-17
101231482	5	0			3103	mitte	0	2001		3004	150	4	1	2024-02-17
101231493	1	0			3100		0	2001		3004	135	4	1	2024-02-17
101231493	2	0			3101		0	2001		3004	155	5	1	2024-02-17
101231493	3	0			3102		0	2001		3004	155	5	1	2024-02-17
101231493	4	0			3103		0	2001		3004	155	5	1	2024-02-17
101231493	5	0			3104		0	2001		3004	120	4	1	2024-02-17
101231493	6	1			3104		0	2001		3004	165	5	1	2024-02-17
101231493	7	1			3103	links	0	2001		3004	135	5	1	2024-02-17
101231493	8	1			3103	rechts	0	2001		3004	116	4	1	2024-02-17
101231493	9	1			3102	links	0	2001		3004	135	5	1	2024-02-17
101231493	10	1			3100	links	0	2001		3004	125	4	1	2024-02-17
101231493	11	1			3101	rechts	0	2001		3004	116	4	1	2024-02-17
101231493	12	1			3100	rechts	0	2001		3004	125	4	1	2024-02-17
101231493	13	1			3102	rechts	0	2001		3004	116	4	1	2024-02-17
101231493	14	1			3101	links	0	2001		3004	135	5	1	2024-02-17
101231502	1	0			3100	links	0	2001		3004	122	4	1	2024-02-17
101231502	2	0			3100	rechts	0	2001		3004	76	2	1	2024-02-17
101231502	3	0			3101	links	0	2001		3004	122	4	1	2024-02-17
101231502	4	0			3101	rechts	0	2001		3004	88	3	1	2024-02-17
101231502	5	0			3102	links	0	2001		3004	122	4	1	2024-02-17
101231502	6	0			3102	rechts	0	2001		3004	88	3	1	2024-02-17
101231502	7	0			3103	links	0	2001		3004	122	4	1	2024-02-17
101231502	8	0			3103	rechts	0	2001		3004	88	3	1	2024-02-17
101231502	9	0			3104	links	0	2001		3004	122	4	1	2024-02-17
101231502	10	0			3104	rechts	0	2001		3004	76	2	1	2024-02-17
101231504	1	0			3100	rechts	0	2001		3004	122	4	1	2024-02-17
101231504	2	0			3100	links	0	2001		3004	76	2	1	2024-02-17
101231504	3	0			3101	rechts	0	2001		3004	122	4	1	2024-02-17
101231504	4	0			3101	links	0	2001		3004	88	3	1	2024-02-17
101231504	5	0			3102	rechts	0	2001		3004	122	4	1	2024-02-17
101231504	6	0			3102	links	0	2001		3004	88	3	1	2024-02-17
101231504	7	0			3103	rechts	0	2001		3004	122	4	1	2024-02-17
101231504	8	0			3103	links	0	2001		3004	88	3	1	2024-02-17
101231504	9	0			3104	rechts	0	2001		3004	122	4	1	2024-02-17
101231504	10	0			3104	links	0	2001		3004	76	2	1	2024-02-17
101231506	1	0			3100	links	0	2001		3004	122	4	1	2024-02-17
101231506	2	0			3100	rechts	0	2001		3004	76	2	1	2024-02-17
101231506	3	0			3101	links	0	2001		3004	122	4	1	2024-02-17
101231506	4	0			3101	rechts	0	2001		3004	88	3	1	2024-02-17
101231506	5	0			3102	links	0	2001		3004	122	4	1	2024-02-17
101231506	6	0			3102	rechts	0	2001		3004	88	3	1	2024-02-17
101231506	7	0			3103	links	0	2001		3004	122	4	1	2024-02-17
101231506	8	0			3103	rechts	0	2001		3004	88	3	1	2024-02-17
101231506	9	0			3104	links	0	2001		3004	122	4	1	2024-02-17
101231506	10	0			3104	rechts	0	2001		3004	76	2	1	2024-02-17
101231508	1	0			3100	mitte	0	2001		3004	160	4	1	2024-02-17
101231508	2	0			3101	mitte	1	2001		3004	250	6	1	2024-02-17
101231509	1	0			3104	links	0	2001		3004	180	4	1	2024-02-17
101231509	2	0			3104	rechts	0	2001		3004	180	4	1	2024-02-17
101231509	5	1			3104	links	0	2001		3004	180	4	1	2024-02-17
101231509	6	1			3104	rechts	0	2001		3004	180	4	1	2024-02-17
101231511	1	0			3101	links	0	2001		3004	130	4	1	2024-02-17
101231511	2	0			3101	rechts	0	2001		3004	130	4	1	2024-02-17
101231511	3	0			3102	rechts	0	2001		3004	130	4	1	2024-02-17
101231511	4	0			3102	links	0	2001		3004	130	4	1	2024-02-17
101231511	5	0			3103	links	0	2001		3004	130	4	1	2024-02-17
101231511	6	0			3103	rechts	0	2001		3004	116	3	1	2024-02-17
101231511	7	0			3104	mitte	0	2001		3004	145	5	1	2024-02-17
101231705	1	0			3101	Mitte Ost	0	2001		3004	114	4	1	2024-02-17
101231705	2	0			3102	Mitte Ost	0	2001		3004	114	4	1	2024-02-17
101231705	3	0			3103	Mitte Ost	0	2001		3004	135	4	1	2024-02-17
101231707	1	0			3100	Süd	0	2001		3004	33	1	1	2024-02-17
101231709	1	0			3100		1	2001		3004	240	4	1	2024-02-17
101231714	1	0			3100		0	2002		3004	130	5	1	2024-02-17
101231714	2	0			3101		0	2002		3004	130	5	1	2024-02-17
101231714	3	0			3102		0	2002		3004	130	5	1	2024-02-17
101231714	4	0			3103		0	2002		3004	110	3	1	2024-02-17
101231714	5	0			3104		0	2002		3004	105	2	1	2024-02-17
101231715	1	0			3100		1	2001		3004	170	4	1	2024-02-17
101231915	1	0			3100	SUED-OST	1	2004		3004	258	7	1	2024-02-17
101231919	1	0			3100	SÜD-WEST	1	2004		3004	160	5	1	2024-02-17
101231920	1	0			3100	SÜD-WEST	1	2004		3004	160	5	1	2024-02-17
101231922	1	0			3101	Sued-Ost	0	1999		3004	85	4	1	2024-02-17
101231922	2	0			3102	Sued-Ost	0	1999		3004	170	6	1	2024-02-17
101231925	1	0			3100	Links	0	2004		3004	169	4	1	2024-02-17
101231925	2	0			3100	Rechts	0	2004		3004	307	4	1	2024-02-17
101231925	3	0			3101	Links	0	2004		3004	307	4	1	2024-02-17
101231925	4	0			3101	Rechts	0	2004		3004	307	4	1	2024-02-17
101231925	5	0			3102	Links	0	2004		3004	120	4	1	2024-02-17
101231925	6	0			3102	Rechts	0	2004		3004	120	4	1	2024-02-17
101231925	7	0			3103	Links	0	2004		3004	120	4	1	2024-02-17
101231925	8	0			3103	Rechts	0	2004		3004	120	4	1	2024-02-17
101231926	1	0			3100	SUED-OST	1	2004		3004	190	7	1	2024-02-17
101231926	3	0			3102	SUED-OST	0	2004		3004	75	3	1	2024-02-17
101231928	1	0			3101		0	2004		3004	145	4	1	2024-02-17
101231928	4	1			3401		0	2004		3004	135	4	1	2024-02-17
101231928	5	2			3100		0	2004		3004	243	6	1	2024-02-17
101494165	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494166	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494167	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494168	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494169	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494170	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494171	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494172	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494173	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494174	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494175	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494176	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494177	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494178	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494179	1	0			3100		1	2003		3004	120	5	1	2024-02-17
101494180	1	0			3101	RECHTS	0	2003		3004	149	5	1	2024-02-17
101494180	2	0			3101	MITTE	0	2003		3004	62	2	1	2024-02-17
101494180	3	0			3101	LINKS	0	2003		3004	91	3	1	2024-02-17
101494180	4	0			3102	RECHTS	0	2003		3004	149	5	1	2024-02-17
101494180	5	0			3102	LINKS	0	2003		3004	91	3	1	2024-02-17
101494180	6	0			3103	RECHTS	0	2003		3004	149	5	1	2024-02-17
101494180	7	0			3103	LINKS	0	2003		3004	91	3	1	2024-02-17
101494180	8	0			3102	MITTE	0	2003		3004	62	2	1	2024-02-17
101494180	9	0			3103	MITTE	0	2003		3004	62	2	1	2024-02-17
101494183	1	0			3101	rechts	0	2003		3004	135	4	1	2024-02-17
101494183	2	0			3101	mitte	0	2003		3004	65	2	1	2024-02-17
101494183	3	0			3101	links	0	2003		3004	129	4	1	2024-02-17
101494183	4	0			3102	rechts	0	2003		3004	135	4	1	2024-02-17
101494183	5	0			3102	mitte	0	2003		3004	65	2	1	2024-02-17
101494183	6	0			3102	links	0	2003		3004	129	4	1	2024-02-17
101494183	7	0			3103	rechts	0	2003		3004	135	4	1	2024-02-17
101494183	8	0			3103	mitte	0	2003		3004	65	2	1	2024-02-17
101494183	9	0			3103	links	0	2003		3004	129	4	1	2024-02-17
101494183	10	0			3104	rechts	0	2003		3004	109	4	1	2024-02-17
101494183	11	0			3104	links	0	2003		3004	110	4	1	2024-02-17
101494184	1	0			3100	rechts	0	2003		3004	89	3	1	2024-02-17
101494184	2	0			3100	links	0	2003		3004	114	4	1	2024-02-17
101494184	3	0			3101	rechts	0	2003		3004	127	5	1	2024-02-17
101494184	4	0			3101	links	0	2003		3004	88	3	1	2024-02-17
101494184	5	0			3102	rechts	0	2003		3004	127	5	1	2024-02-17
101494184	6	0			3102	links	0	2003		3004	88	3	1	2024-02-17
101494184	7	0			3103	rechts	0	2003		3004	127	5	1	2024-02-17
101494184	8	0			3103	links	0	2003		3004	88	3	1	2024-02-17
101494184	9	0			3104	mitte	0	2003		3004	118	4	1	2024-02-17
101494184	10	1			3100	rechts	0	2003		3004	110	4	1	2024-02-17
101494184	11	1			3103	links	0	2003		3004	67	2	1	2024-02-17
101494184	12	1			3101	links	0	2003		3004	67	2	1	2024-02-17
101494184	13	1			3102	rechts	0	2003		3004	109	4	1	2024-02-17
101494184	14	1			3104	mitte	0	2003		3004	137	5	1	2024-02-17
101494184	15	1			3103	rechts	0	2003		3004	109	4	1	2024-02-17
101494184	16	1			3101	rechts	0	2003		3004	109	4	1	2024-02-17
101494184	17	1			3102	links	0	2003		3004	67	2	1	2024-02-17
101494184	18	1			3100	links	0	2003		3004	69	2	1	2024-02-17
101494186	1	0			3100	RECHTS	0	2003	2021	3007	110	4	1	2024-02-17
101494186	2	0			3100	LINKS	0	2003	2021	3007	69	2	1	2024-02-17
101494186	3	0			3101	RECHTS	0	2003	2021	3007	109	4	1	2024-02-17
101494186	4	0			3101	LINKS	0	2003	2021	3007	67	2	1	2024-02-17
101494186	5	0			3102	RECHTS	0	2003	2021	3007	109	4	1	2024-02-17
101494186	6	0			3102	LINKS	0	2003	2021	3007	67	2	1	2024-02-17
101494186	7	0			3103	RECHTS	0	2003	2021	3007	109	4	1	2024-02-17
101494186	8	0			3103	LINKS	0	2003	2021	3007	67	2	1	2024-02-17
101494186	9	0			3104	MITTE	0	2003	2021	3007	137	5	1	2024-02-17
101494191	1	0			3100	LINKS	0	2003		3004	115	4	1	2024-02-17
101494191	2	0			3100	RECHTS	0	2003		3004	131	5	1	2024-02-17
101494191	3	0			3101	LINKS	0	2003		3004	115	4	1	2024-02-17
101494191	4	0			3101	RECHTS	0	2003		3004	131	5	1	2024-02-17
101494191	5	0			3102	LINKS	0	2003		3004	115	4	1	2024-02-17
101494191	6	0			3102	RECHTS	0	2003		3004	131	5	1	2024-02-17
101494191	7	0			3103	LINKS	0	2003		3004	115	4	1	2024-02-17
101494191	8	0			3103	RECHTS	0	2003		3004	131	5	1	2024-02-17
101494191	9	0			3104	MITTE	0	2003		3004	196	5	1	2024-02-17
101494193	1	0			3100	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494193	2	0			3100	LINKS	0	2003		3004	113	4	1	2024-02-17
101494193	3	0			3101	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494193	4	0			3101	LINKS	0	2003		3004	113	4	1	2024-02-17
101494193	5	0			3102	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494193	6	0			3102	LINKS	0	2003		3004	113	4	1	2024-02-17
101494193	7	0			3103	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494193	8	0			3103	LINKS	0	2003		3004	113	4	1	2024-02-17
101494193	9	0			3104	MITTE	0	2003		3004	175	5	1	2024-02-17
101494195	1	0			3100	RECHTS	0	2003		3004	113	4	1	2024-02-17
101494195	2	0			3100	LINKS	0	2003		3004	90	3	1	2024-02-17
101494195	3	0			3101	RECHTS	0	2003		3004	113	4	1	2024-02-17
101494195	4	0			3101	LINKS	0	2003		3004	90	3	1	2024-02-17
101494195	5	0			3102	RECHTS	0	2003		3004	113	4	1	2024-02-17
101494195	6	0			3102	LINKS	0	2003		3004	90	3	1	2024-02-17
101494195	7	0			3103	RECHTS	0	2003		3004	113	4	1	2024-02-17
101494195	8	0			3103	LINKS	0	2003		3004	90	3	1	2024-02-17
101494195	9	0			3104	MITTE	0	2003		3004	170	5	1	2024-02-17
101494198	1	0			3100	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494198	2	0			3100	LINKS	0	2003		3004	113	4	1	2024-02-17
101494198	3	0			3101	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494198	4	0			3101	LINKS	0	2003		3004	113	4	1	2024-02-17
101494198	5	0			3102	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494198	6	0			3102	LINKS	0	2003		3004	113	4	1	2024-02-17
101494198	7	0			3103	RECHTS	0	2003		3004	90	3	1	2024-02-17
101494198	8	0			3103	LINKS	0	2003		3004	113	4	1	2024-02-17
101494198	9	0			3104	MITTE	0	2003		3004	175	5	1	2024-02-17
101494200	1	0			3100	links	0	2003		3004	90	3	1	2024-02-17
101494200	2	0			3100	rechts	0	2003		3004	113	4	1	2024-02-17
101494200	3	0			3101	Linrs	0	2003		3004	90	3	1	2024-02-17
101494200	4	0			3101	rechts	0	2003		3004	113	4	1	2024-02-17
101494200	5	0			3102	links	0	2003		3004	90	3	1	2024-02-17
101494200	6	0			3102	rechts	0	2003		3004	119	4	1	2024-02-17
101494200	7	0			3103	links	0	2003		3004	90	3	1	2024-02-17
101494200	8	0			3103	rechts	0	2003		3004	113	4	1	2024-02-17
101494200	9	0			3104	mitte	0	2003		3004	175	5	1	2024-02-17
101494202	1	0			3100		1	2003		3004	260	6	1	2024-02-17
101494202	2	0			3101		0	2003		3004	75	2	1	2024-02-17
101494204	1	0			3100		1	2003		3004	312	7	1	2024-02-17
101494205	1	0			3100		1	2003		3004	200	5	1	2024-02-17
101494205	2	0			3401		0	2003		3004	30	2	1	2024-02-17
101494206	1	0			3100		1	2003		3004	219	7	1	2024-02-17
101494207	1	0			3100		1	2003		3004	219	7	1	2024-02-17
101494208	1	0			3100		1	2003		3004	207	7	1	2024-02-17
101494209	1	0			3100		1	2003		3004	202	7	1	2024-02-17
101494210	1	0			3100		1	2003		3004	189	6	1	2024-02-17
101494210	2	0			3401		0	2015		3004	30	2	1	2024-02-17
101494211	1	0			3100		1	2003		3004	219	7	1	2024-02-17
101494212	1	0			3100		1	2003		3004	207	7	1	2024-02-17
101494213	1	0			3100		1	2003		3004	202	7	1	2024-02-17
101494214	1	0			3100		1	2003		3004	202	7	1	2024-02-17
101494215	1	0			3100		1	2003		3004	219	5	1	2024-02-17
101494215	2	0			3401		0	2023		3004	60	2	1	2024-02-17
101494217	1	0			3100		1	2003		3004	200	5	1	2024-02-17
101494217	2	0			3401		0	2003		3004	30	2	1	2024-02-17
101494218	1	0			3100		1	2003		3004	219	7	1	2024-02-17
101494219	1	0			3100		1	2003		3004	192	6	1	2024-02-17
101494219	2	0			3401		0	2003		3004	27	1	1	2024-02-17
101494220	1	0			3100		1	2003		3004	175	6	1	2024-02-17
101494220	2	0			3401		0	2003		3004	35	1	1	2024-02-17
101494221	1	0			3100		1	2003		3004	202	7	1	2024-02-17
101494222	1	0			3100		1	2003		3004	202	7	1	2024-02-17
101494223	1	0			3100		1	2003		3004	202	7	1	2024-02-17
101494224	1	0			3100		1	2003		3004	221	7	1	2024-02-17
101494224	2	0			3100		0	2003		3004	80	3	1	2024-02-17
101494227	1	0			3100	Rechts	0	2003		3004	110	4	1	2024-02-17
101494227	2	0			3100	Links	0	2003		3004	140	5	1	2024-02-17
101494227	3	0			3101	Rechts	0	2003		3004	110	4	1	2024-02-17
101494227	4	0			3101	Links	0	2003		3004	140	5	1	2024-02-17
101494227	5	0			3102	Rechts	0	2003		3004	110	4	1	2024-02-17
101494227	6	0			3102	Links	0	2003		3004	140	5	1	2024-02-17
101494227	7	0			3103	Mitte	0	2003		3004	170	6	1	2024-02-17
101494228	1	0			3100	Rechts	0	2003		3004	110	4	1	2024-02-17
101494228	2	0			3100	Links	0	2003		3004	140	5	1	2024-02-17
101494228	3	0			3101	Rechts	0	2003		3004	110	4	1	2024-02-17
101494228	4	0			3101	Links	0	2003		3004	140	5	1	2024-02-17
101494228	5	0			3102	Rechts	0	2003		3004	110	4	1	2024-02-17
101494228	6	0			3102	Links	0	2003		3004	140	5	1	2024-02-17
101494228	7	0			3103	Mitte	0	2003		3004	170	6	1	2024-02-17
101494233	1	0			3100	RECHTS	0	2003		3004	91	3	1	2024-02-17
101494233	2	0			3100	LINKS	0	2003		3004	113	4	1	2024-02-17
101494233	3	0			3101	RECHTS	0	2003		3004	91	3	1	2024-02-17
101494233	4	0			3101	LINKS	0	2003		3004	113	4	1	2024-02-17
101494233	5	0			3102	RECHTS	0	2003		3004	91	3	1	2024-02-17
101494233	6	0			3102	LINKS	0	2003		3004	113	4	1	2024-02-17
101494233	7	0			3103	RECHTS	0	2003		3004	91	3	1	2024-02-17
101494233	8	0			3103	LINKS	0	2003		3004	113	4	1	2024-02-17
101494233	9	0			3104	MITTE	0	2003		3004	175	4	1	2024-02-17
101494235	1	0			3100	RECHTS	0	2003		3004	113	9	1	2024-02-17
101494235	2	0			3100	LINKS	0	2003		3004	76	2	1	2024-02-17
101494235	3	0			3101	RECHTS	0	2003		3004	113	4	1	2024-02-17
101494235	4	0			3101	LINKS	0	2003		3004	76	2	1	2024-02-17
101494235	5	0			3102	RECHTS	0	2003		3004	113	4	1	2024-02-17
101494235	6	0			3102	LINKS	0	2003		3004	76	2	1	2024-02-17
101494235	7	0			3103	RECHTS	0	2003		3004	113	4	1	2024-02-17
101494235	8	0			3103	LINKS	0	2003		3004	76	2	1	2024-02-17
101494235	9	0			3104	MITTE	0	2003		3004	163	4	1	2024-02-17
101494239	1	0	212		3100		1	2003		3004	150	5	1	2024-02-17
101494243	1	0			3100		1	2003		3004	142	6	1	2024-02-17
101494605	1	0			3101	WEST	1	2003		3004	160	5	1	2024-02-17
101494605	2	0			3100		0	2003		3004	50	2	1	2024-02-17
101494608	1	0			3101	West	1	2002		3004	160	6	1	2024-02-17
101494637	1	0			3100		0	2001		3004	152	4	1	2024-02-17
101494637	2	2			3101		0	2001		3004	152	4	1	2024-02-17
101494637	3	3			3102		0	2001		3004	176	5	1	2024-02-17
101494637	4	4			3103		0	2001		3004	176	6	1	2024-02-17
101494637	5	5			3104		0	2001		3004	176	6	1	2024-02-17
101494637	6	6			3105		0	2001		3004	112	4	1	2024-02-17
101494638	1	0			3100		0	2001		3004	140	4	1	2024-02-17
101494638	2	2			3101		0	2001		3004	140	4	1	2024-02-17
101494638	3	4			3103		0	2001		3004	140	5	1	2024-02-17
101494638	4	3			3102		0	2001		3004	179	5	1	2024-02-17
101494638	5	5			3104		0	2001		3004	179	6	1	2024-02-17
101494638	6	6			3105		0	2001		3004	125	5	1	2024-02-17
101494646	1	0			3100		1	2001		3004	249	5	1	2024-02-17
101494652	1	3			3101		0	2002		3004	207	6	1	2024-02-17
101494652	2	2			3102		0	2002		3004	195	5	1	2024-02-17
101494652	3	1			3103		0	2002		3004	175	4	1	2024-02-17
101494653	1	3			3101		0	2002		3004	195	6	1	2024-02-17
101494653	2	2			3102		0	2002		3004	179	5	1	2024-02-17
101494653	3	1			3103		0	2002		3004	213	6	1	2024-02-17
101494656	1	0			3101	West	1	2002		3004	450	14	1	2024-02-17
101494659	1	0			3101	West	0	2002		3004	170	5	1	2024-02-17
101494659	2	0			3102	Rest	0	2002		3004	170	5	1	2024-02-17
101494659	3	0			3103	West	0	2002		3004	107	4	1	2024-02-17
101494664	1	0			3101	West	0	2003		3004	78	3	1	2024-02-17
101494664	2	0			3102	West	1	2003		3004	131	6	1	2024-02-17
101494665	1	0			3101	West	0	2002		3004	131	2	1	2024-02-17
101494665	2	0			3102	West	0	2002		3004	232	5	1	2024-02-17
101494665	3	0			3103	West	0	2002		3004	137	4	1	2024-02-17
101494666	1	0			3101	WEST	1	2002		3004	144	5	1	2024-02-17
101494667	2	0			3100		1	2003		3004	170	6	1	2024-02-17
101494668	1	0			3101	WEST	1	2002		3004	190	5	1	2024-02-17
101494669	1	0			3101	West	1	2002		3004	190	5	1	2024-02-17
101494681	1	0			3101	SUED-WEST	0	2002		3004	130	5	1	2024-02-17
101494681	2	0			3102	SUED-WEST	1	2002		3004	170	7	1	2024-02-17
101494681	3	0			3100		0	2002		3004	40	2	1	2024-02-17
101494685	1	0			3100		0	2003		3004	150	5	1	2024-02-17
101494685	2	0			3100		0	2003		3004	120	4	1	2024-02-17
101494685	3	0			3101		0	2003		3004	150	5	1	2024-02-17
101494685	4	0			3101		0	2003		3004	120	4	1	2024-02-17
101494685	5	0			3102		0	2003		3004	150	5	1	2024-02-17
101494685	6	0			3102		0	2003		3004	120	4	1	2024-02-17
101494685	7	0			3103		0	2003		3004	150	5	1	2024-02-17
101494687	1	0			3100		0	2003		3004	155	5	1	2024-02-17
101494687	5	1			3101		0	2003		3004	155	5	1	2024-02-17
101494687	6	2			3102		0	2003		3004	155	5	1	2024-02-17
101494687	7	3			3103		0	2003		3004	161	5	1	2024-02-17
101494689	1	0			3401		0	2003		3004	51	2	1	2024-02-17
101494689	3	0			3100	WEST	1	2003		3004	160	5	1	2024-02-17
101494689	4	0			3102		0	2003		3004	90	3	1	2024-02-17
101494698	1	0			3101	West	1	2002		3004	220	5	1	2024-02-17
101494699	1	0			3100	West	1	2003		3004	220	5	1	2024-02-17
101494700	1	0			3100		1	2003		3004	215	5	1	2024-02-17
101509001	1	0			3100	RECHTS	0	2004		3004	113	4	1	2024-02-17
101509001	2	0			3100	MITTE	0	2004		3004	52	2	1	2024-02-17
101509001	3	0			3100	LINKS	0	2004		3004	123	5	1	2024-02-17
101509001	4	0			3101	RECHTS	0	2004		3004	113	4	1	2024-02-17
101509001	5	0			3101	MITTE	0	2004		3004	52	2	1	2024-02-17
101509001	6	0			3101	LINKS	0	2004		3004	123	5	1	2024-02-17
101509001	7	0			3102	RECHTS	0	2004		3004	113	4	1	2024-02-17
101509001	8	0			3102	MITTE	0	2004		3004	52	2	1	2024-02-17
101509001	9	0			3102	LINKS	0	2004		3004	123	5	1	2024-02-17
101509001	10	0			3103	RECHTS	0	2004		3004	113	4	1	2024-02-17
101509001	11	0			3103	MITTE	0	2004		3004	52	2	1	2024-02-17
